_id,multilingual_id,content_id,createdAt,en_text,en_audio_url,en_image_url,hi_text,hi_audio_url,hi_image_url,ta_text,ta_audio_url,ta_image_url,kn_text,kn_audio_url,kn_image_url,gu_text,gu_audio_url,gu_image_url,te_text,te_audio_url,te_image_url,or_text,or_audio_url,or_image_url
68ec91e36804751159398cf2,two,cd386c73-2f15-499f-8a11-cf3504c1c272,2025-10-13T01:47:50.528Z,,,,दो,2474ec27-b22c-42aa-a592-c06948a2f26f.wav,4f6b2dab-1d63-4eeb-a372-15e381bdf6d1.png,,,,ಎರಡು,de9f2f85-b7ac-4fcb-91bd-1b1d16f0fb19.wav,4f6b2dab-1d63-4eeb-a372-15e381bdf6d1.png,,,,రెండు,90946d50-a8f8-4df6-98c4-c167b12b68d7.wav,4f6b2dab-1d63-4eeb-a372-15e381bdf6d1.png,,,
68ec91e36804751159398cf4,wooden,316ae419-fdb8-4823-8977-a44ce4ea7fa8,2025-10-13T01:47:50.528Z,,,,लकड़ी का,89c97b16-25a8-419f-832a-08b005edef64.wav,a13ed2c4-3e1a-433f-91dd-7eb4348ee7af.png,,,,ಮರ,875cf8bb-7e5e-4e0f-9555-ad07e1a57509.wav,a13ed2c4-3e1a-433f-91dd-7eb4348ee7af.png,,,,చెక్క.,81a194a4-0b88-4d4b-8ba1-9899269e72d6.wav,a13ed2c4-3e1a-433f-91dd-7eb4348ee7af.png,,,
68ec91e36804751159398cf6,cookies,97dcaaab-8967-4fbd-9ece-cf580505717f,2025-10-13T01:47:50.528Z,,,,कुकीज़,497fa54a-e196-4f09-9341-bf4a873521f3.wav,1898ed31-bb8c-4917-84a1-fbc010333661.png,,,,ಮಿಠಾಯಿ,8f2b4832-e559-415f-84a6-ca00a05720f5.wav,1898ed31-bb8c-4917-84a1-fbc010333661.png,,,,తీపి బిస్కెట్లు,b3481f86-4a08-4719-8f86-fe0e1d031356.wav,1898ed31-bb8c-4917-84a1-fbc010333661.png,,,
68ec91e3e284133d19bdb13b,tennis,80347c5b-54d8-46e8-b734-fb5950bd2cee,2025-10-13T01:47:50.182Z,,,,टेनिस,366bd7bb-46a6-497d-8180-31feb1932c07.wav,e9149be2-1e4d-487d-9c95-37b6b80a7625.png,,,,ಟೆನಿಸ್,ed77a8f2-800f-414d-9e3a-8ddcd9b7d7bb.wav,e9149be2-1e4d-487d-9c95-37b6b80a7625.png,,,,టెన్నిస్,0a8138a5-9c93-4a0d-8902-6dac82acd64d.wav,e9149be2-1e4d-487d-9c95-37b6b80a7625.png,,,
68ec91e3e284133d19bdb13d,room,d1dcbde9-56da-4516-a1e9-e4d3ce0ebcc0,2025-10-13T01:47:50.182Z,,,,कमरा,05fc4ac2-e0a9-4585-87d6-05eb48b6f2b7.wav,f3cccaa1-049e-44ff-be9d-83fab74e8216.png,,,,ಕೋಣೆ,5e75860d-bc1a-458a-9242-bf96c52632c8.wav,f3cccaa1-049e-44ff-be9d-83fab74e8216.png,,,,గది,b1e454d8-8c9e-409f-a4d5-2f21f389aff5.wav,f3cccaa1-049e-44ff-be9d-83fab74e8216.png,,,
68ec91e3e284133d19bdb13f,clouds,f8a32baf-d1f4-4561-86ca-48786ec21c2c,2025-10-13T01:47:50.182Z,,,,बादल,4307dd68-747f-484b-84a7-017b5020edcb.wav,bd2d083b-6be3-4e59-a8d8-8f336bfec6e1.png,,,,ಮೋಡಗಳು,7ee6805b-178f-4f92-acb6-09ac2af18ac1.wav,bd2d083b-6be3-4e59-a8d8-8f336bfec6e1.png,,,,మేఘాలు.,ad13cdfe-42b6-4a48-af17-4bf99d6cc8c4.wav,bd2d083b-6be3-4e59-a8d8-8f336bfec6e1.png,,,
68ec91e3e284133d19bdb141,scared,7b19e431-2e82-417f-9e4e-68abde6cce61,2025-10-13T01:47:50.182Z,,,,डरा हुआ,9a909bdc-82bb-498e-b620-e49169785dbf.wav,87e06c3b-4b2e-4dbe-914f-e3c655b40a40.png,,,,ಹೆದರಿಕೆ,81d99b7d-5d6c-42e4-a60d-8e1f382c421b.wav,87e06c3b-4b2e-4dbe-914f-e3c655b40a40.png,,,,భయపరచు,6dec7cc3-f530-469c-aba2-c44c2d9eac7e.wav,87e06c3b-4b2e-4dbe-914f-e3c655b40a40.png,,,
68ec91e3e284133d19bdb143,cat,8b928c95-70a6-4be8-931a-cd952eba3c15,2025-10-13T01:47:50.182Z,,,,बिल्ली,7b4a82e7-3980-412c-a368-e94bb43211ac.wav,8f7cd808-2eb5-4fef-9bff-2565f4e0b178.png,,,,ಬೆಕ್ಕು,d34ae1ef-7e3b-48d8-9ceb-10ac887ce246.wav,8f7cd808-2eb5-4fef-9bff-2565f4e0b178.png,,,,పిల్లి,ca4b4a68-b6f6-4be2-9422-248111018f57.wav,8f7cd808-2eb5-4fef-9bff-2565f4e0b178.png,,,
68ec91e3e284133d19bdb145,elephant,808ba24a-c49e-4224-ac27-ba4e966ee898,2025-10-13T01:47:50.182Z,,,,हाथी,e64a245f-4efd-4072-8c75-a2f86a0965b7.wav,68542f10-ad25-45b2-a5e5-aca21f3c3812.png,,,,ಆನೆ,8e87ce7e-fedf-4fda-ad3a-e2a570590b3c.wav,68542f10-ad25-45b2-a5e5-aca21f3c3812.png,,,,ఏనుగు,a5255428-66ad-442e-b3b1-40464814b4c6.wav,68542f10-ad25-45b2-a5e5-aca21f3c3812.png,,,
68ec91e3e284133d19bdb147,quiver,a7dd705c-3d52-49a4-bbf4-c83ac9b24047,2025-10-13T01:47:50.182Z,,,,तरकश,e7ef429d-6278-4d82-bdf6-f681f00ff284.wav,3af114ea-8271-46c1-8e3a-dad8e893670a.png,,,,ಬತ್ತಳಿಕೆ,3717fa69-44d5-489d-8013-04f1caae07f1.wav,3af114ea-8271-46c1-8e3a-dad8e893670a.png,,,,అమ్ములపొద,7741fee5-5c12-441d-b8db-420f746656a3.wav,3af114ea-8271-46c1-8e3a-dad8e893670a.png,,,
68ec91e46804751159398cf8,rowing,f06e7ace-aeae-4e05-9d3c-1bf053552cc2,2025-10-13T01:47:50.528Z,,,,नौकायन,3ade6162-9488-4ac4-8fd9-c40dadb94b4b.wav,2a157820-79e7-42ba-8f05-aa3cbd961a56.png,,,,ರೋಯಿಂಗ್,96901c04-fe18-4ab2-afb4-ac1d4fac4ed8.wav,2a157820-79e7-42ba-8f05-aa3cbd961a56.png,,,,పడవ నడుపుట,26cb6671-ba56-44d4-b617-b31a2211f021.wav,2a157820-79e7-42ba-8f05-aa3cbd961a56.png,,,
68ec91e46804751159398cfa,house,2ab770e9-da11-4911-8763-326dd370ddb7,2025-10-13T01:47:50.528Z,,,,घर,ef355e0d-2c17-434f-8d1f-42078f955703.wav,9337c0e8-eaad-459a-a68c-f5b6e49cba43.png,,,,ಮನೆ,3b760a99-fbe5-442c-8c6e-3b980555c405.wav,9337c0e8-eaad-459a-a68c-f5b6e49cba43.png,,,,ఈగ,6a9bba5e-7a85-44ca-8de4-2595de61e8ca.wav,9337c0e8-eaad-459a-a68c-f5b6e49cba43.png,,,
68ec91e46804751159398cfc,golden,b524bf2c-5250-44e2-ac88-0547a10309f5,2025-10-13T01:47:50.528Z,,,,सुनहरा,ebcbb41d-f50f-409d-93dd-ed6423690cf8.wav,89f92764-2a3b-4c9b-9a27-b388460a4752.png,,,,ಚಿನ್ನದ,fe804024-6d48-43e1-ae9e-d2faa9e42205.wav,89f92764-2a3b-4c9b-9a27-b388460a4752.png,,,,బంగారం.,1ebc129f-f36c-40cb-95ae-ed5df8411300.wav,89f92764-2a3b-4c9b-9a27-b388460a4752.png,,,
68ec91e46804751159398cfe,bluebird,cb1ef1fd-c88c-4b48-a036-89f1b0762fc5,2025-10-13T01:47:50.528Z,,,,नील पक्षी,7688e4ea-dde7-494b-b088-629f93da04f4.wav,87c55b30-f821-4784-a1b3-d7a259a0a7c8.png,,,,ನೀಲಿ ಪಕ್ಷಿ,4656564a-9d81-464e-b029-ab6dfe0fe55d.wav,87c55b30-f821-4784-a1b3-d7a259a0a7c8.png,,,,నీలం పక్షి,bcee6428-7352-4012-9dda-7307de61660d.wav,87c55b30-f821-4784-a1b3-d7a259a0a7c8.png,,,
68ec91e46804751159398d00,angrily,8899e43d-a526-4de2-a2dd-8ee9c218c93c,2025-10-13T01:47:50.528Z,,,,गुस्से में,4dc79c25-b828-4ab8-85b2-bfd2534f6ea3.wav,d405d1e8-5e30-435b-bf1a-ea211a18dd38.png,,,,ಸಿಟ್ಟು,7fe73f8e-4ea8-4070-8d25-db78da552716.wav,d405d1e8-5e30-435b-bf1a-ea211a18dd38.png,,,,కోపంగా.,767410ef-9c70-4703-b05e-19efe10504d4.wav,d405d1e8-5e30-435b-bf1a-ea211a18dd38.png,,,
68ec91e46804751159398d02,peacock,9236f52a-6777-4266-a8fd-c0e5f2de3600,2025-10-13T01:47:50.528Z,,,,मोर,ab3f7579-52d5-4fd5-b626-bfd73cf0df65.wav,2e50826a-c001-4677-8cb7-a08ad1f96b6f.png,,,,ನವಿಲು,b403d957-78d0-4a64-a01e-e34e6fee25dc.wav,2e50826a-c001-4677-8cb7-a08ad1f96b6f.png,,,,నెమలి,a57ab943-2d01-4d99-9cdf-dfd8d7ad2a63.wav,2e50826a-c001-4677-8cb7-a08ad1f96b6f.png,,,
68ec91e46804751159398d04,crocodiles,f633ffb2-03ff-4ab7-a6a2-d36dd95fc925,2025-10-13T01:47:50.528Z,,,,मगरमच्छ,47fc8844-4f39-4c52-bf6b-498da7617b30.wav,d3c9f509-c4f8-4c1e-a18b-9ab89dd302f0.png,,,,ಮೊಸಳೆಗಳು,c6821b5a-94af-44f9-bbf3-86746fc0099c.wav,d3c9f509-c4f8-4c1e-a18b-9ab89dd302f0.png,,,,మొసళ్ళు,1f482bf4-9575-4072-8998-9eb46504f0be.wav,d3c9f509-c4f8-4c1e-a18b-9ab89dd302f0.png,,,
68ec91e4e284133d19bdb149,shell,922501e8-b32a-4bc1-a735-bbc44cdd0592,2025-10-13T01:47:50.182Z,,,,खोल,f17e3fb1-076c-48da-a038-b959aca96c13.wav,e8a5d6cf-9b92-4d63-80cd-d672df9aad68.png,,,,ಚಿಪ್ಪು,f5cc44c2-19b9-4013-a2b4-58656000b886.wav,e8a5d6cf-9b92-4d63-80cd-d672df9aad68.png,,,,పై పెంకు,81d106f6-46c3-4423-b4b1-54d9aad21ddf.wav,e8a5d6cf-9b92-4d63-80cd-d672df9aad68.png,,,
68ec91e4e284133d19bdb14b,building,c3f33fda-95ae-4b23-a869-bf2d5b3d1caa,2025-10-13T01:47:50.182Z,,,,इमारत,0e89421b-1df8-4113-8f5c-7ddb7e8f9ba8.wav,d8bb0b2a-fdfc-4441-b912-866458901b46.png,,,,ಕಟ್ಟಡ,83fd4cd9-26d0-4eab-aa96-dc0b39b6b2c1.wav,d8bb0b2a-fdfc-4441-b912-866458901b46.png,,,,భవనం,ac9ed18b-4083-4055-9da6-a539e236fab0.wav,d8bb0b2a-fdfc-4441-b912-866458901b46.png,,,
68ec91e4e284133d19bdb14d,wolf,483676aa-6434-479b-9057-c2241ed13207,2025-10-13T01:47:50.182Z,,,,भेड़िया,ee4e11e1-9425-434b-858a-b225db93612a.wav,b317b2bd-7a22-48fd-b410-de032949a170.png,,,,ತೋಳ,61fdf463-6e0e-461e-b5a3-67ca8988f4ed.wav,b317b2bd-7a22-48fd-b410-de032949a170.png,,,,తోడేలు,9cb53df0-3696-4fb5-9de8-080f254c4be2.wav,b317b2bd-7a22-48fd-b410-de032949a170.png,,,
68ec91e4e284133d19bdb14f,sea,19679b86-fd5b-4a54-a550-e344650739f6,2025-10-13T01:47:50.182Z,,,,सागर,15fff813-243f-4df4-9e46-25c5b113e5eb.wav,b3bbc3cd-8f4d-4884-a842-79f3798e536e.png,,,,ಸಮುದ್ರ,b92c64d9-310f-4585-8471-9a0bef8f36e3.wav,b3bbc3cd-8f4d-4884-a842-79f3798e536e.png,,,,సముద్రం,8c233d50-dc19-427d-b59d-ec696c3a434a.wav,b3bbc3cd-8f4d-4884-a842-79f3798e536e.png,,,
68ec91e4e284133d19bdb151,feathers,33e61a66-f418-4ec1-a633-28f5b16eecd1,2025-10-13T01:47:50.182Z,,,,पंख,51e19401-90e2-47b2-a38c-19ef135df1be.wav,e0dfcedf-7be0-47ff-863b-9e7f333d32b5.png,,,,ಗರಿಗಳು,c7ab3ab5-f692-46f7-9355-ec8dad23c01c.wav,e0dfcedf-7be0-47ff-863b-9e7f333d32b5.png,,,,ఈకలు,756db208-c1d1-4374-a367-fa55338a9ae8.wav,e0dfcedf-7be0-47ff-863b-9e7f333d32b5.png,,,
68ec91e4e284133d19bdb153,stars,4647c7f1-8f80-41b7-9ecb-498dcf6af461,2025-10-13T01:47:50.182Z,,,,सितारे,d069c542-c2f9-4d64-8e6a-b4bfb6dbe0f1.wav,d3bb5869-d5e5-4b55-bc58-d18201ea36de.png,,,,ನಕ್ಷತ್ರಗಳು,40ed8681-2422-45d7-8379-61c18f5a519d.wav,d3bb5869-d5e5-4b55-bc58-d18201ea36de.png,,,,నక్షత్రాలు,df85d071-bc2a-4a18-a143-f9cb9c22f92e.wav,d3bb5869-d5e5-4b55-bc58-d18201ea36de.png,,,
68ec91e4e284133d19bdb155,snowy,581f9ef1-cfa8-48c0-9876-9c7d49f51091,2025-10-13T01:47:50.182Z,,,,बर्फीला,75cf9ed0-7722-4ed8-8225-0f4db6c9e940.wav,c2695db1-c369-428b-ac18-ce3f3018ff3e.png,,,,ಹಿಮಭರಿತ,1a575f5a-bf3d-4b75-80a6-1e8d3d975af9.wav,c2695db1-c369-428b-ac18-ce3f3018ff3e.png,,,,మంచు.,d2507e47-26b7-410f-81fa-dc283df7ffb3.wav,c2695db1-c369-428b-ac18-ce3f3018ff3e.png,,,
68ec91e56804751159398d06,parked,bc823ca8-b69e-4d5e-bdfd-2ad4ad109bf3,2025-10-13T01:47:50.528Z,,,,खड़ी की गई,6ac60838-9ea2-4039-98ed-9ec697f75d3f.wav,1d54f1c2-b9dc-49b1-82bb-c6ffdd6c1f80.png,,,,ನಿಲ್ಲಿಸು,d3ac89b1-c528-4205-bfd4-7f8aeda084dd.wav,1d54f1c2-b9dc-49b1-82bb-c6ffdd6c1f80.png,,,,నిలిపి ఉంచు,0f02f0f8-4dba-48fc-9820-112587a0138d.wav,1d54f1c2-b9dc-49b1-82bb-c6ffdd6c1f80.png,,,
68ec91e56804751159398d08,hat,8d910abc-de25-4c13-831b-b73b3002c19e,2025-10-13T01:47:50.528Z,,,,टोपी,8a2c80e2-5894-49f2-a56c-ba0cbb0041ba.wav,7622a360-c244-4634-aa94-f8b03a72e706.png,,,,ಟೋಪಿ,a6b4252d-19bd-4f1d-ae13-aaa478636fc0.wav,7622a360-c244-4634-aa94-f8b03a72e706.png,,,,టోపీ,16b424fa-0620-458a-a8b1-d2ceef6bd9a2.wav,7622a360-c244-4634-aa94-f8b03a72e706.png,,,
68ec91e56804751159398d0a,food,58850459-b2b8-4a56-81f8-cee68f3e46ed,2025-10-13T01:47:50.528Z,,,,भोजन,7e44dc3a-ea84-4f70-bdba-5eb5fad71701.wav,4c501957-0781-4368-aa80-40d9548ae5a1.png,,,,ಆಹಾರ,39a8afda-0e98-4ae8-8b13-376d7bfbf100.wav,4c501957-0781-4368-aa80-40d9548ae5a1.png,,,,ఆహారం,8b0b4e32-39d5-4ce5-9b23-3c8de09f8d32.wav,4c501957-0781-4368-aa80-40d9548ae5a1.png,,,
68ec91e56804751159398d0c,sticks,b6a3a60d-185b-4cd4-ae92-8987dce5195d,2025-10-13T01:47:50.528Z,,,,छड़ें,2c57d27e-5f2e-40fa-bb9c-db67d2280407.wav,23e2ab15-c436-4dae-8bac-679dfbec2af0.png,,,,ಕಡ್ಡಿಗಳು,a4e10309-73b0-4b54-ad23-e0bce87a1a50.wav,23e2ab15-c436-4dae-8bac-679dfbec2af0.png,,,,కర్రలు,b37033b7-5727-4992-8877-4b549b13554c.wav,23e2ab15-c436-4dae-8bac-679dfbec2af0.png,,,
68ec91e56804751159398d0e,banana,e34503a1-8a5f-4c85-a809-b372fc495ee9,2025-10-13T01:47:50.528Z,,,,केला,ffc1d968-5b19-41da-a2c1-3b08b79e47a6.wav,89160768-a494-48ff-a5e0-c7daee24ff65.png,,,,ಬಾಳೆಹಣ್ಣು,1dbf8495-c262-49f3-8fef-fd20e128d5a6.wav,89160768-a494-48ff-a5e0-c7daee24ff65.png,,,,అరటిపండ్లు,81467e69-78cc-4bb3-b4b8-b36d9ea9c650.wav,89160768-a494-48ff-a5e0-c7daee24ff65.png,,,
68ec91e56804751159398d10,balloons,83282502-72f9-49a2-89bd-c48d6b8efa2d,2025-10-13T01:47:50.528Z,,,,गुब्बारे,219a94c4-b8e9-4224-9abf-f505051821c0.wav,80773763-48cc-447c-8143-cd5fbfc2e47c.png,,,,ಬಲೂನುಗಳು,35319a62-315f-430e-8af8-5b401494fa7a.wav,80773763-48cc-447c-8143-cd5fbfc2e47c.png,,,,బెలూన్లు,df245bb4-52af-4c9f-8d7f-ec679409c474.wav,80773763-48cc-447c-8143-cd5fbfc2e47c.png,,,
68ec91e56804751159398d12,gray,e25f0a9b-f331-4278-bcd5-5ab256422081,2025-10-13T01:47:50.528Z,,,,धूसर,22659ad5-3b6b-48bb-ba4a-b30ced6550df.wav,2e8b2415-a76c-46a6-a066-ed78492189e0.png,,,,ಬೂದು,23208f58-8987-44f9-9361-363caed7e4be.wav,2e8b2415-a76c-46a6-a066-ed78492189e0.png,,,,బూడిదరంగు,22413fb1-daa4-46c4-975f-58cc9f627ec8.wav,2e8b2415-a76c-46a6-a066-ed78492189e0.png,,,
68ec91e5e284133d19bdb157,branch,78f6fcf5-5961-489d-889a-a980ac496ec1,2025-10-13T01:47:50.182Z,,,,शाखा,f0f55be5-ebfe-4516-b092-eac8ee0703d9.wav,07b96319-0f44-4a74-9d70-97121dc85cdf.png,,,,ಶಾಖೆ,8586a9ea-76ea-4966-9adb-79a22921520d.wav,07b96319-0f44-4a74-9d70-97121dc85cdf.png,,,,కొమ్మ,62d955eb-1318-47bc-b671-55e5e929d957.wav,07b96319-0f44-4a74-9d70-97121dc85cdf.png,,,
68ec91e5e284133d19bdb159,plate,307861a0-8baf-4be9-bbe1-7680b8b516f1,2025-10-13T01:47:50.182Z,,,,प्लेट,9d07b356-551d-4ee5-bce4-f47f6e4f2406.wav,1d107ffb-d9b9-4834-bbcd-1f706c85bb6a.png,,,,ಪ್ಲೇಟ್,5fed3e70-ddb4-4145-84a5-700adfd8809f.wav,1d107ffb-d9b9-4834-bbcd-1f706c85bb6a.png,,,,పల్లెము,1fe45820-0181-4db2-ba96-bbb7f0145c83.wav,1d107ffb-d9b9-4834-bbcd-1f706c85bb6a.png,,,
68ec91e5e284133d19bdb15b,Clouds,f8a32baf-d1f4-4561-86ca-48786ec21c2c,2025-10-13T01:47:50.182Z,,,,बादल,4307dd68-747f-484b-84a7-017b5020edcb.wav,bd2d083b-6be3-4e59-a8d8-8f336bfec6e1.png,,,,ಮೋಡಗಳು,01c7fc89-d17e-45ef-887b-2b3d9fa904ee.wav,bd2d083b-6be3-4e59-a8d8-8f336bfec6e1.png,,,,మేఘాలు.,7006712e-3b9c-438d-bbc9-e79e59d34731.wav,bd2d083b-6be3-4e59-a8d8-8f336bfec6e1.png,,,
68ec91e5e284133d19bdb15d,bright,6f42a144-1212-44e9-af81-2d898f9751a4,2025-10-13T01:47:50.182Z,,,,चमकीला,08d72afe-18b0-4920-8cd8-4ea03d491db3.wav,65883cdf-1c80-4053-a606-f60e36c83a76.png,,,,ಪ್ರಕಾಶಮಾನ,19283218-eab6-4e0d-9df5-2ce904f9dd34.wav,65883cdf-1c80-4053-a606-f60e36c83a76.png,,,,ప్రకాశవంతమైనది,be9ab84a-05a2-4159-8068-fc7dba1dd821.wav,65883cdf-1c80-4053-a606-f60e36c83a76.png,,,
68ec91e5e284133d19bdb15f,apples,9e0fd892-224f-4959-b5d7-d06dfda8e0b1,2025-10-13T01:47:50.182Z,,,,सेब,898827e1-1ffd-41b1-bf15-73d236ea0e95.wav,750982ec-143c-45e1-9779-cd6e721203c9.png,,,,ಸೇಬುಗಳು,e9599849-d27a-495d-8d9e-33a55585de65.wav,750982ec-143c-45e1-9779-cd6e721203c9.png,,,,ఆపిల్స్,141ef05c-491b-4e0c-a1b3-f598f435cc09.wav,750982ec-143c-45e1-9779-cd6e721203c9.png,,,
68ec91e5e284133d19bdb161,white,095825f0-0695-4ab4-8232-718f6bf12c90,2025-10-13T01:47:50.182Z,,,,सफेद,ebced79d-8345-479e-b0ad-c445780e4518.wav,38d16c60-026b-4f00-9159-5f109df71061.png,,,,ಬಿಳಿ,96d9f6c8-a632-40c9-b143-986b28cfb9fd.wav,38d16c60-026b-4f00-9159-5f109df71061.png,,,,తెలుపు.,4c1ac639-83e3-4dc2-ad2e-0d364c1d2cc2.wav,38d16c60-026b-4f00-9159-5f109df71061.png,,,
68ec91e5e284133d19bdb163,floor,6345630e-7bda-4857-9a9b-1480da73d9df,2025-10-13T01:47:50.182Z,,,,फर्श,55bf0198-ef5c-4bca-a10b-3b39dbfe6114.wav,543ad689-7d56-4b5f-a574-e082da05abe6.png,,,,ನೆಲ,b5111d7c-7ce4-4334-99dd-5ecef2575f56.wav,543ad689-7d56-4b5f-a574-e082da05abe6.png,,,,నేల.,1e266934-45c6-4738-9695-44c3218fc69b.wav,543ad689-7d56-4b5f-a574-e082da05abe6.png,,,
68ec91e66804751159398d14,celebration,885ea6c2-e6df-4712-8529-ff3d04a0bde4,2025-10-13T01:47:50.528Z,,,,उत्सव,a703d999-24c8-4808-b3dd-1a698bfb2857.wav,5c106262-c12b-455b-b4db-c957f7af2aac.png,,,,ಸಂಭ್ರಮದ ಆಚರಣೆ,db0be372-f0a5-4a10-ac95-d43c4c67be3c.wav,5c106262-c12b-455b-b4db-c957f7af2aac.png,,,,వేడుక,62a8d55d-68fa-485d-a27c-5553a39f5b60.wav,5c106262-c12b-455b-b4db-c957f7af2aac.png,,,
68ec91e66804751159398d16,drawing,23be20d2-4b4d-432e-aa54-8aff5073da10,2025-10-13T01:47:50.528Z,,,,चित्रकारी,986e4d9a-3eac-4bec-91af-e61d09590c71.wav,f7193958-dfd2-429a-ace7-a688a9612df1.png,,,,ರೇಖಾಚಿತ್ರ,12ae8cc5-5974-42bf-b367-5830f7e7b990.wav,f7193958-dfd2-429a-ace7-a688a9612df1.png,,,,బొమ్మ గీయడం,6b1d11dd-cadb-4b24-baf1-d7ba76f48aaa.wav,f7193958-dfd2-429a-ace7-a688a9612df1.png,,,
68ec91e66804751159398d18,beak,6954a006-db6f-4a8e-aaf2-7b9bcd05ab9e,2025-10-13T01:47:50.528Z,,,,चोंच,d5422638-df47-4a90-a65b-883af06e7955.wav,75e2b693-bf77-4c45-b600-48416a720caa.png,,,,ಕೊಕ್ಕು,7b6b6118-3c68-4f7b-b8f1-1828465c90c3.wav,75e2b693-bf77-4c45-b600-48416a720caa.png,,,,ముక్కుపుడక,b235f0ee-6117-40e8-9231-3e6e5a016024.wav,75e2b693-bf77-4c45-b600-48416a720caa.png,,,
68ec91e66804751159398d1a,playground,193daeca-2de8-4a88-8802-b28dfc9f3e06,2025-10-13T01:47:50.528Z,,,,खेल का मैदान,c8d35c03-a699-4c52-bada-6f2869964bee.wav,4f7a21bc-3a85-4b90-a2d6-7a607666fed8.png,,,,ಆಟದ ಮೈದಾನ,5b6b9c3b-3159-4c02-8494-9e89081e1007.wav,4f7a21bc-3a85-4b90-a2d6-7a607666fed8.png,,,,ఆట స్థలం,b37d1829-aa7c-449c-85a1-f381df48033e.wav,4f7a21bc-3a85-4b90-a2d6-7a607666fed8.png,,,
68ec91e66804751159398d1c,badminton,f30a7aa4-d3e3-4f43-add9-4c9c239b373d,2025-10-13T01:47:50.528Z,,,,बैडमिंटन,308a0cff-f678-4cf7-96ae-ffa4dc7a3c3b.wav,80b386fa-b339-442a-9724-c889f92b32f0.png,,,,ಬ್ಯಾಡ್ಮಿಂಟನ್,f509fbb6-4aaa-4cfd-bcfb-44d9ad516d8f.wav,80b386fa-b339-442a-9724-c889f92b32f0.png,,,,బ్యాడ్మింటన్,0290dcc8-a1d5-4157-87c0-c35beb126719.wav,80b386fa-b339-442a-9724-c889f92b32f0.png,,,
68ec91e66804751159398d1e,sleep,3d06a3d5-773d-485c-90b1-6143ac63d00e,2025-10-13T01:47:50.528Z,,,,नींद,669467d8-b243-4ad2-af2b-5ac202980776.wav,ae76225c-ac1f-4d50-8b73-65ac9d63d5ec.png,,,,ನಿದ್ರೆ,a2e7b207-6537-4bd5-924b-927bb1737508.wav,ae76225c-ac1f-4d50-8b73-65ac9d63d5ec.png,,,,నిద్ర,fe736244-b75d-4d33-8b79-087931c754f7.wav,ae76225c-ac1f-4d50-8b73-65ac9d63d5ec.png,,,
68ec91e66804751159398d20,snakes,72248e7b-c65c-482b-adc4-2e7c987179e9,2025-10-13T01:47:50.528Z,,,,साँप,7b476b6a-ac01-4089-94ac-8259e74657e9.wav,ef20a041-eb30-49a3-8157-5a2a7c55b2b1.png,,,,ಹಾವುಗಳು,a89cf83e-c5b4-4eab-97df-66ed94ac4582.wav,ef20a041-eb30-49a3-8157-5a2a7c55b2b1.png,,,,పాములు,78e66683-4269-4a8c-89d5-66ad250f29e7.wav,ef20a041-eb30-49a3-8157-5a2a7c55b2b1.png,,,
68ec91e66804751159398d22,grandma,0e2481e0-6f26-483f-8a7f-f7bc95ce83eb,2025-10-13T01:47:50.528Z,,,,दादी,a7edafc8-6dcf-4966-a258-3bf1e97ca140.wav,9b1b5537-e19c-4ee6-a828-6f10ae6911ee.png,,,,ಅಜ್ಜಿ,6f0eadc2-e27e-4ca4-83f6-f3bf9aaf0deb.wav,9b1b5537-e19c-4ee6-a828-6f10ae6911ee.png,,,,అమమ్మ/ నాన్నమ్మ,a089e8ed-6fb9-4e27-b210-b1095461eb2f.wav,9b1b5537-e19c-4ee6-a828-6f10ae6911ee.png,,,
68ec91e6e284133d19bdb165,birthday,c3d93639-d1f8-4317-9391-60588ac0a3fe,2025-10-13T01:47:50.182Z,,,,जन्मदिन,710afa53-23b4-4cfa-bd94-e4638ea66c4b.wav,60e21246-3aed-4d01-bd06-94dc95eabc11.png,,,,ಹುಟ್ಟು ಹಬ್ಬ,995572a1-4c7e-4f99-9e64-eb3b3ac1146c.wav,60e21246-3aed-4d01-bd06-94dc95eabc11.png,,,,పుట్టినరోజు,8aa13e89-259f-4e33-afdf-7639bc85d163.wav,60e21246-3aed-4d01-bd06-94dc95eabc11.png,,,
68ec91e6e284133d19bdb167,colors,942277a7-135f-48e4-bdf4-7646328b9acb,2025-10-13T01:47:50.182Z,,,,रंग,567124ad-5467-42df-bd10-e442742bb576.wav,e219b1de-5a6e-4b1e-af46-a6ddf7445a32.png,,,,ಬಣ್ಣಗಳು,80cb2335-489e-45f4-a5c9-cb426eea784b.wav,e219b1de-5a6e-4b1e-af46-a6ddf7445a32.png,,,,రంగులు,e8a2e887-6a86-469b-89f1-1db06d770aad.wav,e219b1de-5a6e-4b1e-af46-a6ddf7445a32.png,,,
68ec91e6e284133d19bdb169,archery,e8df8dfb-06b5-4e28-8752-4e4eabc9b211,2025-10-13T01:47:50.182Z,,,,तीरंदाजी,73833d6e-950d-4cb7-bfd8-9ce8dae3a2e0.wav,27648e54-feb9-4933-b540-43739f284c30.png,,,,ಬಿಲ್ಲುಗಾರಿಕೆ,ab6ffc58-60f4-4395-aeb9-b5d7895aa06a.wav,27648e54-feb9-4933-b540-43739f284c30.png,,,,విలువిద్య,8a31a946-6244-4f1b-8879-d7394da81a84.wav,27648e54-feb9-4933-b540-43739f284c30.png,,,
